X--Trace 1::[interactive: TIME],Y--Trace 1::[vS: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[v0: V(2)],,X--Trace 3::[interactive: TIME],Y--Trace 3::[vD: V(1)-V(2)],,X--Trace 4::[interactive: TIME],Y--Trace 4::[i0: I(R1)]
0.05952083333333328,-134.67834058890057,,0.05952083333333328,-1.346883405862068e-9,,0.05952083333333328,-134.6783405875537,,0.05952083333333328,-1.346883405875537e-10
0.06004166666666661,-186.8069336220861,,0.06004166666666661,-1.868169336183497e-9,,0.06004166666666661,-186.80693362021793,,0.06004166666666661,-1.8681693362021794e-10
0.06056249999999994,-231.75664095871025,,0.06056249999999994,-2.3176664095407488e-9,,0.06056249999999994,-231.75664095639257,,0.06056249999999994,-2.3176664095639257e-10
0.061083333333333274,-267.8000705539128,,0.061083333333333274,-2.6781007054855656e-9,,0.061083333333333274,-267.8000705512347,,0.061083333333333274,-2.6781007055123464e-10
0.061604166666666606,-293.5520936217384,,0.061604166666666606,-2.9356209361586707e-9,,0.061604166666666606,-293.55209361880276,,0.061604166666666606,-2.9356209361880276e-10
0.06212499999999994,-308.0230743575913,,0.06212499999999994,-3.080330743514306e-9,,0.06212499999999994,-308.023074354511,,0.06212499999999994,-3.0803307435451097e-10
0.06264583333333328,-310.6569010872123,,0.06264583333333328,-3.106669010809989e-9,,0.06264583333333328,-310.65690108410564,,0.06264583333333328,-3.106669010841056e-10
0.06316666666666661,-301.3523573264488,,0.06316666666666661,-3.0136235732042146e-9,,0.06316666666666661,-301.35235732343517,,0.06316666666666661,-3.0136235732343513e-10
0.06368749999999994,-280.46701147397897,,0.06368749999999994,-2.804770114683694e-9,,0.06368749999999994,-280.4670114711742,,0.06368749999999994,-2.804770114711742e-10
0.06420833333333327,-248.80347565827702,,0.06420833333333327,-2.4881347565330068e-9,,0.06420833333333327,-248.8034756557889,,0.06420833333333327,-2.4881347565578886e-10
0.0647291666666666,-207.57856180362367,,0.0647291666666666,-2.0758856179947184e-9,,0.0647291666666666,-207.57856180154778,,0.0647291666666666,-2.0758856180154778e-10
0.06524999999999993,-158.37652023025478,,0.06524999999999993,-1.5838652022708703e-9,,0.06524999999999993,-158.37652022867093,,0.06524999999999993,-1.5838652022867094e-10
0.06577083333333326,-103.08815780301389,,0.06577083333333326,-1.030981578009519e-9,,0.06577083333333326,-103.0881578019829,,0.06577083333333326,-1.030981578019829e-10
0.0662916666666666,-43.83817528390921,,0.0662916666666666,-4.3848175283032235e-10,,0.0662916666666666,-43.838175283470726,,0.0662916666666666,-4.384817528347073e-11
0.06681249999999993,17.096483726625195,,0.06681249999999993,16.250161643236464,,0.06681249999999993,0.8463220833887313,,0.06681249999999993,1.6251230592838857
0.06733333333333326,77.374134455365,,0.06733333333333326,76.48774955117142,,0.06733333333333326,0.8863849041935765,,0.06733333333333326,7.648828202247541
0.06785416666666659,134.67834058889855,,0.06785416666666659,133.77749652430484,,0.06785416666666659,0.9008440645937128,,0.06785416666666659,13.377768000449542
0.06837499999999992,186.8069336220843,,0.06837499999999992,185.89757209087668,,0.06837499999999992,0.9093615312076224,,0.06837499999999992,18.59530826139454
0.06889583333333325,231.75664095870872,,0.06889583333333325,230.84168612494548,,0.06889583333333325,0.9149548337632325,,0.06889583333333325,23.084605451090983
0.06941666666666658,267.8000705539111,,0.06941666666666658,266.88136395867264,,0.06941666666666658,0.9187065952384614,,0.06941666666666658,26.688218111447647
0.06993749999999992,293.55209362173724,,0.06993749999999992,292.6310047771003,,0.06993749999999992,0.9210888446369268,,0.06993749999999992,29.2631282235195
0.07045833333333325,308.0230743575908,,0.07045833333333325,307.10071274675624,,0.07045833333333325,0.9223616108345709,,0.07045833333333325,30.739174960964608
0.07097916666666658,310.6569010872125,,0.07097916666666658,309.73432102653703,,0.07097916666666658,0.9225800606754433,,0.07097916666666658,30.999898620021458
0.07149999999999991,301.35235732644963,,0.07149999999999991,300.4305679546811,,0.07149999999999991,0.9217893717685115,,0.07149999999999991,30.06654622873173
0.07202083333333324,280.46701147398045,,0.07202083333333324,279.54708295601387,,0.07202083333333324,0.9199285179665821,,0.07202083333333324,27.979329617013
0.07254166666666657,248.80347565827836,,0.07254166666666657,247.88667874229236,,0.07254166666666657,0.9167969159859979,,0.07254166666666657,24.788685340963873
0.0730624999999999,207.57856180362535,,0.0730624999999999,206.66646866591014,,0.0730624999999999,0.9120931377152033,,0.0730624999999999,20.66668071705013
0.07358333333333324,158.37652023025865,,0.07358333333333324,157.47145842496965,,0.07358333333333324,0.9050618052889945,,0.07358333333333324,15.747267322636043
0.07410416666666657,103.08815780301809,,0.07410416666666657,102.19427713518847,,0.07410416666666657,0.8938806678296203,,0.07410416666666657,10.220187447853592
0.0746249999999999,43.83817528391253,,0.0746249999999999,42.96670642866898,,0.0746249999999999,0.871468855243549,,0.0746249999999999,4.296693546381418
0.07514583333333323,-17.096483726621845,,0.07514583333333323,-1.710648372627971e-10,,0.07514583333333323,-17.09648372645078,,0.07514583333333323,-1.710648372645078e-11
0.07566666666666656,-77.37413445536069,,0.07566666666666656,-7.738413445381299e-10,,0.07566666666666656,-77.37413445458685,,0.07566666666666656,-7.738413445458684e-11
0.0761874999999999,-134.67834058889554,,0.0761874999999999,-1.3468834058620175e-9,,0.0761874999999999,-134.67834058754866,,0.0761874999999999,-1.3468834058754866e-10
0.07670833333333323,-186.80693362208166,,0.07670833333333323,-1.868169336183453e-9,,0.07670833333333323,-186.8069336202135,,0.07670833333333323,-1.868169336202135e-10
0.07722916666666656,-231.75664095870653,,0.07722916666666656,-2.3176664095407115e-9,,0.07722916666666656,-231.75664095638885,,0.07722916666666656,-2.3176664095638885e-10
0.07774999999999989,-267.8000705539094,,0.07774999999999989,-2.6781007054855313e-9,,0.07774999999999989,-267.8000705512313,,0.07774999999999989,-2.6781007055123123e-10
0.07827083333333322,-293.55209362173616,,0.07827083333333322,-2.9356209361586484e-9,,0.07827083333333322,-293.55209361880054,,0.07827083333333322,-2.9356209361880053e-10
0.07879166666666655,-308.02307435759036,,0.07879166666666655,-3.080330743514296e-9,,0.07879166666666655,-308.02307435451,,0.07879166666666655,-3.0803307435451e-10
0.07931249999999988,-310.65690108721265,,0.07931249999999988,-3.1066690108099925e-9,,0.07931249999999988,-310.656901084106,,0.07931249999999988,-3.10666901084106e-10
0.07983333333333321,-301.3523573264507,,0.07983333333333321,-3.013623573204234e-9,,0.07983333333333321,-301.3523573234371,,0.07983333333333321,-3.013623573234371e-10
0.08035416666666655,-280.46701147398187,,0.08035416666666655,-2.8047701146837228e-9,,0.08035416666666655,-280.4670114711771,,0.08035416666666655,-2.804770114711771e-10
0.08087499999999988,-248.80347565828038,,0.08087499999999988,-2.4881347565330407e-9,,0.08087499999999988,-248.80347565579225,,0.08087499999999988,-2.488134756557922e-10
0.08139583333333321,-207.57856180362785,,0.08139583333333321,-2.0758856179947602e-9,,0.08139583333333321,-207.57856180155196,,0.08139583333333321,-2.0758856180155197e-10
0.08191666666666654,-158.37652023026152,,0.08191666666666654,-1.5838652022709377e-9,,0.08191666666666654,-158.37652022867766,,0.08191666666666654,-1.5838652022867766e-10
0.08243749999999987,-103.08815780302126,,0.08243749999999987,-1.0309815780095926e-9,,0.08243749999999987,-103.08815780199028,,0.08243749999999987,-1.0309815780199028e-10
0.0829583333333332,-43.83817528391585,,0.0829583333333332,-4.3848175283038883e-10,,0.0829583333333332,-43.83817528347737,,0.0829583333333332,-4.384817528347737e-11
0.08347916666666653,17.096483726618498,,0.08347916666666653,16.250161643229774,,0.08347916666666653,0.8463220833887242,,0.08347916666666653,1.625123059283447
0.08399999999999987,77.37413445535742,,0.08399999999999987,76.48774955116384,,0.08399999999999987,0.8863849041935765,,0.08399999999999987,7.648828202247541
0.0845208333333332,134.6783405888925,,0.0845208333333332,133.77749652429878,,0.0845208333333332,0.9008440645937128,,0.0845208333333332,13.377768000449542
0.08504166666666653,186.80693362207805,,0.08504166666666653,185.89757209087043,,0.08504166666666653,0.9093615312076224,,0.08504166666666653,18.59530826139454
0.08556249999999986,231.7566409587035,,0.08556249999999986,230.84168612494028,,0.08556249999999986,0.9149548337632325,,0.08556249999999986,23.084605451090983
0.08608333333333319,267.8000705539077,,0.08608333333333319,266.8813639586692,,0.08608333333333319,0.9187065952384614,,0.08608333333333319,26.688218111447647
0.08660416666666652,293.552093621735,,0.08660416666666652,292.6310047770981,,0.08660416666666652,0.9210888446369268,,0.08660416666666652,29.2631282235195
0.08712499999999986,308.0230743575899,,0.08712499999999986,307.10071274675533,,0.08712499999999986,0.9223616108345709,,0.08712499999999986,30.739174960964608
0.08764583333333319,310.6569010872128,,0.08764583333333319,309.7343210265374,,0.08764583333333319,0.9225800606754433,,0.08764583333333319,30.999898620021458
0.08816666666666652,301.35235732645157,,0.08816666666666652,300.43056795468306,,0.08816666666666652,0.9217893717685115,,0.08816666666666652,30.06654622873173
0.08868749999999985,280.4670114739838,,0.08868749999999985,279.5470829560172,,0.08868749999999985,0.9199285179665821,,0.08868749999999985,27.979329617013
0.08920833333333318,248.80347565828302,,0.08920833333333318,247.88667874229702,,0.08920833333333318,0.9167969159859979,,0.08920833333333318,24.788685340963873
0.08972916666666651,207.57856180363115,,0.08972916666666651,206.66646866591594,,0.08972916666666651,0.9120931377152033,,0.08972916666666651,20.66668071705013
0.09024999999999984,158.37652023026442,,0.09024999999999984,157.47145842497542,,0.09024999999999984,0.9050618052889945,,0.09024999999999984,15.747267322636043
0.09077083333333318,103.08815780302442,,0.09077083333333318,102.1942771351948,,0.09077083333333318,0.8938806678296203,,0.09077083333333318,10.220187447853592
0.09129166666666651,43.83817528391917,,0.09129166666666651,42.966706428675614,,0.09129166666666651,0.8714688552435561,,0.09129166666666651,4.296693546382608
0.09181249999999984,-17.096483726615148,,0.09181249999999984,-1.7106483726273014e-10,,0.09181249999999984,-17.096483726444085,,0.09181249999999984,-1.7106483726444084e-11
0.09233333333333317,-77.37413445535418,,0.09233333333333317,-7.738413445380649e-10,,0.09233333333333317,-77.37413445458034,,0.09233333333333317,-7.738413445458034e-11
0.0928541666666665,-134.6783405888885,,0.0928541666666665,-1.346883405861947e-9,,0.0928541666666665,-134.6783405875416,,0.0928541666666665,-1.346883405875416e-10
0.09337499999999983,-186.80693362207538,,0.09337499999999983,-1.86816933618339e-9,,0.09337499999999983,-186.80693362020722,,0.09337499999999983,-1.8681693362020722e-10
0.09389583333333316,-231.75664095870127,,0.09389583333333316,-2.317666409540659e-9,,0.09389583333333316,-231.7566409563836,,0.09389583333333316,-2.317666409563836e-10
0.0944166666666665,-267.800070553906,,0.0944166666666665,-2.6781007054854973e-9,,0.0944166666666665,-267.80007055122786,,0.0944166666666665,-2.678100705512278e-10
0.09493749999999983,-293.5520936217339,,0.09493749999999983,-2.9356209361586256e-9,,0.09493749999999983,-293.55209361879827,,0.09493749999999983,-2.9356209361879826e-10
0.09545833333333316,-308.0230743575894,,0.09545833333333316,-3.0803307435142866e-9,,0.09545833333333316,-308.02307435450905,,0.09545833333333316,-3.08033074354509e-10
0.09597916666666649,-310.65690108721304,,0.09597916666666649,-3.1066690108099963e-9,,0.09597916666666649,-310.6569010841064,,0.09597916666666649,-3.1066690108410634e-10
0.09649999999999982,-301.3523573264524,,0.09649999999999982,-3.013623573204251e-9,,0.09649999999999982,-301.3523573234388,,0.09649999999999982,-3.013623573234388e-10
0.09702083333333315,-280.4670114739853,,0.09702083333333315,-2.8047701146837567e-9,,0.09702083333333315,-280.4670114711805,,0.09702083333333315,-2.804770114711805e-10
0.09754166666666648,-248.80347565828507,,0.09754166666666648,-2.4881347565330874e-9,,0.09754166666666648,-248.80347565579694,,0.09754166666666648,-2.488134756557969e-10
0.09806249999999982,-207.57856180363368,,0.09806249999999982,-2.0758856179948185e-9,,0.09806249999999982,-207.57856180155778,,0.09806249999999982,-2.0758856180155778e-10
0.09858333333333315,-158.3765202302673,,0.09858333333333315,-1.5838652022709954e-9,,0.09858333333333315,-158.37652022868343,,0.09858333333333315,-1.5838652022868343e-10
0.09910416666666648,-103.08815780302757,,0.09910416666666648,-1.0309815780096559e-9,,0.09910416666666648,-103.08815780199659,,0.09910416666666648,-1.0309815780199658e-10
0.09962499999999981,-43.838175283922496,,0.09962499999999981,-4.3848175283045526e-10,,0.09962499999999981,-43.83817528348401,,0.09962499999999981,-4.3848175283484013e-11
0.10014583333333314,17.096483726611797,,0.10014583333333314,16.250161643223084,,0.10014583333333314,0.8463220833887135,,0.10014583333333314,1.6251230592827772
0.10066666666666647,77.37413445535093,,0.10066666666666647,76.48774955115735,,0.10066666666666647,0.8863849041935765,,0.10066666666666647,7.648828202247541
0.1011874999999998,134.67834058888548,,0.1011874999999998,133.77749652429176,,0.1011874999999998,0.9008440645937128,,0.1011874999999998,13.377768000449542
0.10170833333333314,186.8069336220727,,0.10170833333333314,185.89757209086508,,0.10170833333333314,0.9093615312076224,,0.10170833333333314,18.59530826139454
0.10222916666666647,231.75664095869905,,0.10222916666666647,230.84168612493582,,0.10222916666666647,0.9149548337632325,,0.10222916666666647,23.084605451090983
0.1027499999999998,267.8000705539043,,0.1027499999999998,266.8813639586658,,0.1027499999999998,0.9187065952384614,,0.1027499999999998,26.688218111447647
0.10327083333333313,293.5520936217328,,0.10327083333333313,292.6310047770959,,0.10327083333333313,0.9210888446369268,,0.10327083333333313,29.2631282235195
0.10379166666666646,308.02307435758894,,0.10379166666666646,307.10071274675437,,0.10379166666666646,0.9223616108345709,,0.10379166666666646,30.739174960964608
0.1043124999999998,310.6569010872132,,0.1043124999999998,309.73432102653777,,0.1043124999999998,0.9225800606754433,,0.1043124999999998,30.999898620021458
