X--Trace 1::[interactive: TIME],Y--Trace 1::[vS: V(1)],,X--Trace 2::[interactive: TIME],Y--Trace 2::[vO: V(2)-V(3)],,X--Trace 3::[interactive: TIME],Y--Trace 3::[vD2: V(1)-V(2)],,X--Trace 4::[interactive: TIME],Y--Trace 4::[vD1: V(3)-V(1)],,X--Trace 5::[interactive: TIME],Y--Trace 5::[iO: -I(R)]
0.13608333333333303,267.80007055389746,,0.13608333333333303,265.96283570108415,,0.13608333333333303,0.9186174264067404,,0.13608333333333303,-266.8814531274909,,0.13608333333333303,26.596283570108415
0.13660416666666636,293.5520936217283,,0.13660416666666636,291.7100789803428,,0.13660416666666636,0.9210073206928087,,0.13660416666666636,-292.6310863010356,,0.13660416666666636,29.171007898034283
0.1371249999999997,308.02307435758706,,0.1371249999999997,306.1785063713336,,0.1371249999999997,0.9222839931268254,,0.1371249999999997,-307.1007903644604,,0.1371249999999997,30.61785063713336
0.13764583333333302,310.65690108721395,,0.13764583333333302,308.81189496894564,,0.13764583333333302,0.9225030591342147,,0.13764583333333302,-309.73439802807985,,0.13764583333333302,30.881189496894564
0.13816666666666635,301.35235732645657,,0.13816666666666635,299.508937273214,,0.13816666666666635,0.9217100266213833,,0.13816666666666635,-300.43064729983536,,0.13816666666666635,29.9508937273214
0.13868749999999969,280.46701147399153,,0.13868749999999969,278.6273246197957,,0.13868749999999969,0.9198434270979874,,0.13868749999999969,-279.54716804689366,,0.13868749999999969,27.86273246197957
0.13920833333333302,248.80347565829382,,0.13920833333333302,246.97007345517116,,0.13920833333333302,0.9167011015614719,,0.13920833333333302,-247.88677455673263,,0.13920833333333302,24.697007345517118
0.13972916666666635,207.57856180364453,,0.13972916666666635,205.75460427014005,,0.13972916666666635,0.9119787667523838,,0.13972916666666635,-206.66658303689243,,0.13972916666666635,20.575460427014008
0.14024999999999968,158.37652023027982,,0.14024999999999968,156.56669467508306,,0.14024999999999968,0.9049127775985255,,0.14024999999999968,-157.47160745268158,,0.14024999999999968,15.656669467508307
0.140770833333333,103.08815780304133,,0.140770833333333,101.30085053061063,,0.140770833333333,0.8936536362154897,,0.140770833333333,-102.19450416682612,,0.140770833333333,10.130085053061064
0.14129166666666634,43.838175283936906,,0.14129166666666634,42.09629619299962,,0.14129166666666634,0.8709395454687794,,0.14129166666666634,-42.967235738468396,,0.14129166666666634,4.209629619299962
0.14181249999999967,-17.09648372659726,,0.14181249999999967,15.406595346715973,,0.14181249999999967,-16.25153953665676,,0.14181249999999967,0.8449441899407866,,0.14181249999999967,1.5406595346715974
0.142333333333333,-77.37413445533468,,0.142333333333333,75.60196734624557,,0.142333333333333,-76.48805090079027,,0.142333333333333,0.8860835545446974,,0.142333333333333,7.560196734624558
0.14285416666666634,-134.67834058887033,,0.14285416666666634,132.877001793444,,0.14285416666666634,-133.7776711911573,,0.14285416666666634,0.9006693977133011,,0.14285416666666634,13.287700179344402
0.14337499999999967,-186.8069336220593,,0.14337499999999967,184.98846335530197,,0.14337499999999967,-185.89769848868076,,0.14337499999999967,0.909235133378786,,0.14337499999999967,18.4988463355302
0.143895833333333,-231.75664095868785,,0.143895833333333,229.92693664841883,,0.143895833333333,-230.84178880355347,,0.143895833333333,0.9148521551346391,,0.143895833333333,22.992693664841884
0.14441666666666633,-267.8000705538957,,0.14441666666666633,265.9628357010824,,0.14441666666666633,-266.8814531274891,,0.14441666666666633,0.9186174264067404,,0.14441666666666633,26.59628357010824
0.14493749999999966,-293.55209362172724,,0.14493749999999966,291.7100789803417,,0.14493749999999966,-292.63108630103454,,0.14493749999999966,0.9210073206928655,,0.14493749999999966,29.17100789803417
0.145458333333333,-308.02307435758655,,0.145458333333333,306.17850637133296,,0.145458333333333,-307.1007903644599,,0.145458333333333,0.9222839931269391,,0.145458333333333,30.617850637133298
0.14597916666666633,-310.6569010872142,,0.14597916666666633,308.8118949689458,,0.14597916666666633,-309.7343980280801,,0.14597916666666633,0.9225030591342716,,0.14597916666666633,30.88118949689458
0.14649999999999966,-301.3523573264574,,0.14649999999999966,299.5089372732149,,0.14649999999999966,-300.4306472998362,,0.14649999999999966,0.9217100266213265,,0.14649999999999966,29.95089372732149
0.147020833333333,-280.467011473993,,0.147020833333333,278.6273246197971,,0.147020833333333,-279.54716804689514,,0.147020833333333,0.9198434270980442,,0.147020833333333,27.86273246197971
0.14754166666666632,-248.8034756582958,,0.14754166666666632,246.97007345517315,,0.14754166666666632,-247.88677455673462,,0.14754166666666632,0.9167011015614719,,0.14754166666666632,24.697007345517317
0.14806249999999965,-207.578561803647,,0.14806249999999965,205.75460427014247,,0.14806249999999965,-206.6665830368949,,0.14806249999999965,0.9119787667524406,,0.14806249999999965,20.57546042701425
0.14858333333333298,-158.37652023028272,,0.14858333333333298,156.56669467508596,,0.14858333333333298,-157.47160745268448,,0.14858333333333298,0.9049127775985255,,0.14858333333333298,15.656669467508596
0.14910416666666632,-103.08815780304448,,0.14910416666666632,101.3008505306138,,0.14910416666666632,-102.19450416682928,,0.14910416666666632,0.8936536362154754,,0.14910416666666632,10.13008505306138
0.14962499999999965,-43.838175283940224,,0.14962499999999965,42.096296193002935,,0.14962499999999965,-42.967235738471715,,0.14962499999999965,0.8709395454687794,,0.14962499999999965,4.209629619300293
0.15014583333333298,17.096483726591703,,0.15014583333333298,15.406595346710432,,0.15014583333333298,0.8449441899407795,,0.15014583333333298,-16.25153953665121,,0.15014583333333298,1.5406595346710432
0.1506666666666663,77.37413445533144,,0.1506666666666663,75.60196734624235,,0.1506666666666663,0.8860835545446832,,0.1506666666666663,-76.48805090078703,,0.1506666666666663,7.560196734624235
0.15118749999999964,134.67834058886731,,0.15118749999999964,132.87700179344102,,0.15118749999999964,0.9006693977132727,,0.15118749999999964,-133.7776711911543,,0.15118749999999964,13.287700179344103
0.15170833333333297,186.80693362205662,,0.15170833333333297,184.9884633552993,,0.15170833333333297,0.9092351333788145,,0.15170833333333297,-185.89769848867812,,0.15170833333333297,18.49884633552993
